plot;abbr;layer;cov;comment;voucher;site;key;history
W3-03;frag vesc;hl;2;;;W3;449;
W3-03;hera aust aust;hl;4;;;W3;521; | Changed hera aust To hera aust aust 2012-11-27 18:47:09
W3-03;hier pilo ella;hl;1;;;W3;552; | Changed hier pila To hier pilo ella 2012-11-27 18:46:58
W3-03;homa pube pube;hl;5;;;W3;139; | Changed aven pube To homa pube pube 2012-11-27 18:47:03
W3-03;luzu pilo;hl;1;;;W3;666;
W3-03;mela sylv;hl;3;;;W3;687;
W3-03;moli caer;hl;4;;;W3;709;
W3-03;phyt orbi;hl;2;;;W3;770;
W3-03;poa prat;hl;2;;;W3;799;
W3-03;pote erec;hl;4;;;W3;837;
W3-03;ranu mont;hl;3;;;W3;876;
W3-03;sesl caer;hl;1;;;W3;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
W3-03;sold alpi;hl;4;;;W3;1000;
W3-03;trif repe repe;hl;4;;;W3;1067;
W3-03;vero cham cham;hl;4;;;W3;1099;
W3-03;vero offi;hl;4;;;W3;1106;
W3-03;viol bifl;hl;2;;;W3;1118;
W3-04;ajug rept;hl;4;;;W3;31;
W3-04;alch spec ies;hl;3;;;W3;58; | Changed alch vulg To alch spec ies 2012-11-27 18:46:55
W3-04;briz medi;hl;3;;;W3;161;
W3-04;care ferr;hl;5;;;W3;220;
W3-04;care flac;hl;3;;;W3;222;
W3-04;cirs arve;hl;2;;;W3;292;
W3-04;dact macu slat;hl;1;;;W3;339; | Changed dact macu fuch To dact macu slat 2012-11-27 18:47:00
W3-04;fest rubr rubr;hl;4;;;W3;445;
W3-04;frag vesc;hl;3;;;W3;449;
W3-04;gali albu;hl;3;;;W3;1127;
W3-04;leon hisp hisp;hl;3;;;W3;630;
W3-04;luzu mult;hl;3;;;W3;665;
W3-04;plan lanc;hl;3;;;W3;783;
W3-04;poa prat;hl;3;;;W3;799;
W3-04;pote erec;hl;3;;;W3;837;
W3-04;ranu mont;hl;2;;;W3;876;
W3-04;thym pule pule;hl;3;;;W3;1048; | Changed thym pule To thym pule pule 2012-11-27 18:47:04
W3-04;trif repe repe;hl;3;;;W3;1067;
W3-04;vero cham cham;hl;6;;;W3;1099;
W3-04;viol bifl;hl;6;;;W3;1118;
W3-05;ajug rept;hl;3;;;W3;31;
W3-05;anth odor;hl;3;;;W3;93;
W3-05;apos foet;hl;3;;;W3;99;
W3-05;bell mich;hl;3;;;W3;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
W3-05;cala vari;hl;3;;;W3;171;
W3-05;camp sche;hl;2;;;W3;187;
W3-05;care ferr;hl;3;;;W3;220;
W3-05;care flac;hl;2;;;W3;222;
W3-05;cirs arve;hl;1;;;W3;292;
W3-05;dact glom glom;hl;3;;;W3;337; | Changed dact glom To dact glom glom 2012-11-27 18:46:56
W3-05;gali albu;hl;3;;;W3;1127;
W3-05;gali anis;hl;2;;;W3;458;
W3-05;knau maxi;hl;2;;;W3;607; | Changed knau dips dips To knau maxi 2012-11-27 18:47:06
W3-05;leon hisp hisp;hl;2;;;W3;630;
W3-05;list ovat;hl;2;;;W3;648;
W3-05;luzu pilo;hl;3;;;W3;666;
W3-05;maia bifo;hl;1;;;W3;679;
W3-05;mela sylv;hl;2;;;W3;687;
W3-05;meli nuta;hl;2;;;W3;689;
W3-05;moli caer;hl;5;;;W3;709;
W3-05;plan lanc;hl;2;;;W3;783;
W3-05;poa prat;hl;4;;;W3;799;
W3-05;poly cham;hl;3;;;W3;805;
W3-05;pote erec;hl;4;;;W3;837;
W3-05;ranu mont;hl;3;;;W3;876;
W3-05;rume acet osa;hl;2;;;W3;914; | Changed rume acet To rume acet osa 2012-11-27 18:47:02
W3-05;sesl caer;hl;4;;;W3;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
W3-05;sold alpi;hl;2;;;W3;1000;
W3-05;trif repe repe;hl;4;;;W3;1067;
W3-05;vero cham cham;hl;5;;;W3;1099;
W3-05;viol bifl;hl;2;;;W3;1118;
W3-06;ajug rept;hl;3;;;W3;31;
W3-06;anth odor;hl;3;;;W3;93;
W3-06;briz medi;hl;4;;;W3;161;
W3-06;camp sche;hl;3;;;W3;187;
W3-06;care ferr;hl;5;;;W3;220;
W3-06;care flac;hl;4;;;W3;222;
W3-06;cera holo;hl;2;;;W3;269;
W3-06;chae vill;hl;3;;;W3;277; | Changed chae hirs vill To chae vill 2012-11-27 18:47:20
W3-06;cirs arve;hl;2;;;W3;292;
W3-06;dact glom glom;hl;3;;;W3;337; | Changed dact glom To dact glom glom 2012-11-27 18:46:56
W3-06;fest rubr rubr;hl;3;;;W3;445;
W3-06;gali albu;hl;4;;;W3;1127;
W3-06;leon hisp hisp;hl;3;;;W3;630;
W3-06;lotu corn corn;hl;3;;;W3;658;
W3-06;phyt orbi;hl;2;;;W3;770;
W3-06;plan lanc;hl;3;;;W3;783;
W3-06;poa prat;hl;4;;;W3;799;
W3-06;pote erec;hl;4;;;W3;837;
W3-06;prun vulg;hl;3;;;W3;850;
W3-06;ranu acri acri;hl;3;;;W3;868;
W3-06;ranu mont;hl;2;;;W3;876;
W3-06;rhin glac;hl;3;;;W3;893;
W3-06;sesl caer;hl;3;;;W3;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
W3-06;sold alpi;hl;3;;;W3;1000;
W3-06;tara sect rude;hl;2;;;W3;1032;
W3-06;trif prat prat;hl;4;;;W3;1066; | Changed trif prat To trif prat prat 2012-11-27 18:46:57
W3-06;trif repe repe;hl;3;;;W3;1067;
W3-06;vero cham cham;hl;4;;;W3;1099;
W3-07;anth odor;hl;3;;;W3;93;
W3-07;briz medi;hl;4;;;W3;161;
W3-07;cala vari;hl;2;;;W3;171;
W3-07;camp sche;hl;2;;;W3;187;
W3-07;care ferr;hl;4;;;W3;220;
W3-07;carl acau acau;hl;2;;;W3;253;
W3-07;chae hirs;hl;2;;;W3;276; | Changed chae hirs hirs To chae hirs 2012-11-27 18:47:00
W3-07;fest rubr rubr;hl;2;;;W3;445;
W3-07;hera aust aust;hl;3;;;W3;521; | Changed hera aust To hera aust aust 2012-11-27 18:47:09
W3-07;lotu corn corn;hl;4;;;W3;658;
W3-07;luzu mult;hl;3;;;W3;665;
W3-07;lysi nemo;hl;3;;;W3;675;
W3-07;pers vivi;hl;2;;;W3;816; | Changed poly vivi To pers vivi 2012-11-27 18:46:56
W3-07;pimp majo slat;hl;3;;;W3;773; | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56
W3-07;plan lanc;hl;3;;;W3;783;
W3-07;plan medi;hl;1;;;W3;785;
W3-07;poa prat;hl;3;;;W3;799;
W3-07;prun vulg;hl;4;;;W3;850;
W3-07;ranu acri acri;hl;1;;;W3;868;
W3-07;ranu mont;hl;4;;;W3;876;
W3-07;rhin glac;hl;2;;;W3;893;
W3-07;sold alpi;hl;2;;;W3;1000;
W3-07;tara sect rude;hl;1;;;W3;1032;
W3-07;trif repe repe;hl;4;;;W3;1067;
W3-07;vero cham cham;hl;4;;;W3;1099;
W3-08;ajug rept;hl;3;;;W3;31;
W3-08;care ferr;hl;3;;;W3;220;
W3-08;care flac;hl;3;;;W3;222;
W3-08;cirs arve;hl;1;;;W3;292;
W3-08;desc cesp;hl;2;;;W3;350;
W3-08;epil spec ies;hl;2;voucher;66;W3;1137; | Changed epil spec To epil spec ies 2012-11-27 18:47:20
W3-08;gali albu;hl;2;;;W3;1127;
W3-08;gali pumi;hl;3;;;W3;466;
W3-08;hera aust aust;hl;2;;;W3;521; | Changed hera aust To hera aust aust 2012-11-27 18:47:09
W3-08;luzu mult;hl;2;;;W3;665;
W3-08;luzu pilo;hl;2;;;W3;666;
W3-08;lysi numm;hl;3;;;W3;676;
W3-08;mela sylv;hl;3;;;W3;687;
W3-08;pimp majo slat;hl;2;;;W3;773; | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56
W3-08;plan lanc;hl;3;;;W3;783;
W3-08;poa prat;hl;4;;;W3;799;
W3-08;pote erec;hl;4;;;W3;837;
W3-08;ranu acri acri;hl;3;;;W3;868;
W3-08;sesl caer;hl;1;;;W3;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
W3-08;sold alpi;hl;2;;;W3;1000;
W3-08;thym pule pule;hl;8;;;W3;1048; | Changed thym pule To thym pule pule 2012-11-27 18:47:04
W3-08;trif repe repe;hl;3;;;W3;1067;
W3-08;vero cham cham;hl;3;;;W3;1099;
W3-08;vero offi;hl;3;;;W3;1106;
W3-09;achi mill;hl;2;;;W3;6;
W3-09;aden alpi;hl;2;;;W3;17; | Changed aden glab To aden alpi 2012-11-27 18:47:07
W3-09;ajug rept;hl;3;;;W3;31;
W3-09;apos foet;hl;3;;;W3;99;
W3-09;briz medi;hl;1;;;W3;161;
W3-09;cala vari;hl;4;;;W3;171;
W3-09;camp sche;hl;2;;;W3;187;
W3-09;care ferr;hl;6;;;W3;220;
W3-09;care flac;hl;2;;;W3;222;
W3-09;care pall;hl;2;;;W3;238;
W3-09;care semp semp;hl;2;;;W3;249; | Changed care semp To care semp semp 2012-11-27 18:46:57
W3-09;desc cesp;hl;2;;;W3;350;
W3-09;frag vesc;hl;2;;;W3;449;
W3-09;gali anis;hl;1;;;W3;458;
W3-09;knau maxi;hl;2;;;W3;607; | Changed knau dips dips To knau maxi 2012-11-27 18:47:06
W3-09;leon hisp hisp;hl;2;;;W3;630;
W3-09;list ovat;hl;3;;;W3;648;
W3-09;lotu corn corn;hl;4;;;W3;658;
W3-09;luzu mult;hl;4;;;W3;665;
W3-09;luzu pilo;hl;3;;;W3;666;
W3-09;maia bifo;hl;2;;;W3;679;
W3-09;mela sylv;hl;3;;;W3;687;
W3-09;meli nuta;hl;2;;;W3;689;
W3-09;moli caer;hl;2;;;W3;709;
W3-09;pers vivi;hl;2;;;W3;816; | Changed poly vivi To pers vivi 2012-11-27 18:46:56
W3-09;pice abie;hl;2;;;W3;772;
W3-09;pimp majo slat;hl;2;;;W3;773; | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56
W3-09;plan lanc;hl;3;;;W3;783;
W3-09;plan medi;hl;1;;;W3;785;
W3-09;poa prat;hl;3;;;W3;799;
W3-09;poly cham;hl;2;;;W3;805;
W3-09;pote erec;hl;4;;;W3;837;
W3-09;prun vulg;hl;4;;;W3;850;
W3-09;ranu acri acri;hl;4;;;W3;868;
W3-09;ranu mont;hl;3;;;W3;876;
W3-09;sesl caer;hl;4;;;W3;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
W3-09;trif repe repe;hl;4;;;W3;1067;
W3-09;vero cham cham;hl;4;;;W3;1099;
W3-09;vero offi;hl;2;;;W3;1106;
W3-09;viol bifl;hl;3;;;W3;1118;
W3-10;ajug rept;hl;3;;;W3;31;
W3-10;alch spec ies;hl;2;;;W3;58; | Changed alch vulg To alch spec ies 2012-11-27 18:46:55
W3-10;anth odor;hl;5;;;W3;93;
W3-10;briz medi;hl;3;;;W3;161;
W3-10;care ferr;hl;6;;;W3;220;
W3-10;care flac;hl;3;;;W3;222;
W3-10;care flav aggr;hl;3;;;W3;223; | Changed care flav To care flav aggr 2012-11-27 18:46:59
W3-10;care pall;hl;3;;;W3;238;
W3-10;cera holo;hl;2;;;W3;269;
W3-10;cirs arve;hl;1;;;W3;292;
W3-10;dact glom glom;hl;3;;;W3;337; | Changed dact glom To dact glom glom 2012-11-27 18:46:56
W3-10;hera aust aust;hl;4;;;W3;521; | Changed hera aust To hera aust aust 2012-11-27 18:47:09
W3-10;leon hisp hisp;hl;3;;;W3;630;
W3-10;lotu corn corn;hl;3;;;W3;658;
W3-10;luzu mult;hl;3;;;W3;665;
W3-10;luzu pilo;hl;3;;;W3;666;
W3-10;lysi nemo;hl;4;;;W3;675;
W3-10;mela sylv;hl;3;;;W3;687;
W3-10;plan lanc;hl;3;;;W3;783;
W3-10;poa prat;hl;3;;;W3;799;
W3-10;pote erec;hl;3;;;W3;837;
W3-10;prun vulg;hl;2;;;W3;850;
W3-10;ranu acri acri;hl;3;;;W3;868;
W3-10;ranu mont;hl;2;;;W3;876;
W3-10;sile vulg vulg;hl;2;;;W3;994;
W3-10;tara sect rude;hl;1;;;W3;1032;
W3-10;thym pule pule;hl;4;;;W3;1048; | Changed thym pule To thym pule pule 2012-11-27 18:47:04
W3-10;trif prat prat;hl;3;;;W3;1066; | Changed trif prat To trif prat prat 2012-11-27 18:46:57
W3-10;trif repe repe;hl;5;;;W3;1067;
W3-10;vero cham cham;hl;3;;;W3;1099;
W3-10;viol bifl;hl;4;;;W3;1118;
W4-01;acer pseu;hl;1;;;W4;3;
W4-01;ante dioi;hl;1;;;W4;89;
W4-01;bell mich;hl;3;;;W4;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
W4-01;bisc laev laev;hl;1;;;W4;151;
W4-01;cala vari;hl;2;;;W4;171;
W4-01;care firm;hl;3;;;W4;221;
W4-01;care mucr;hl;4;;;W4;232;
W4-01;drya octo;hl;2;;;W4;370;
W4-01;eric carn;hl;1;;;W4;406;
W4-01;leon hisp hyos;hl;2;;;W4;631;
W4-01;pinu mugo;hl;4;;;W4;778;
W4-01;poly amar brac;hl;2;;;W4;803;
W4-01;thym prae poly;hl;2;;;W4;1047;
W4-01;tofi caly;hl;3;;;W4;1051;
W4-01;vale saxa;hl;3;;;W4;1086;
W4-02;acer pseu;hl;1;;;W4;3;
W4-02;ante dioi;hl;2;;;W4;89;
W4-02;bisc laev laev;hl;2;;;W4;151;
W4-02;cala vari;hl;5;;;W4;171;
W4-02;care firm;hl;4;;;W4;221;
W4-02;care mucr;hl;4;;;W4;232;
W4-02;chlo stat;hl;2;;;W4;1053; | Changed tolp stat To chlo stat 2012-11-27 18:47:20
W4-02;drya octo;hl;3;;;W4;370;
W4-02;eric carn;hl;4;;;W4;406;
W4-02;plat bifo;hl;1;;;W4;786;
W4-02;poly amar brac;hl;2;;;W4;803;
W4-02;sesl caer;hl;3;;;W4;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
W4-02;thym prae poly;hl;3;;;W4;1047;
W4-02;tofi caly;hl;2;;;W4;1051;
W4-02;vale saxa;hl;3;;;W4;1086;
W4-02;pinu mugo;sl;4;;;W4;778;
W4-03;bell mich;hl;2;;;W4;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
W4-03;cala vari;hl;3;;;W4;171;
W4-03;care firm;hl;5;;;W4;221;
W4-03;care mucr;hl;4;;;W4;232;
W4-03;drya octo;hl;2;;;W4;370;
W4-03;eric carn;hl;2;;;W4;406;
W4-03;hier bupl;hl;1;;;W4;529;
W4-03;leon hisp hyos;hl;1;;;W4;631;
W4-03;pinu mugo;hl;4;;;W4;778;
W4-03;poly cham;hl;2;;;W4;805;
W4-03;saxi caes;hl;1;;;W4;956;
W4-03;sesl caer;hl;2;;;W4;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
W4-03;thes alpi;hl;1;;;W4;1043;
W4-03;vale saxa;hl;3;;;W4;1086;
W4-03;pinu mugo;sl;6;;;W4;778;
W4-04;ante dioi;hl;3;;;W4;89;
W4-04;bell mich;hl;2;;;W4;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
W4-04;bisc laev laev;hl;2;;;W4;151;
W4-04;cala vari;hl;3;;;W4;171;
W4-04;care firm;hl;5;;;W4;221;
W4-04;care mucr;hl;6;;;W4;232;
W4-04;drya octo;hl;3;;;W4;370;
W4-04;eric carn;hl;3;;;W4;406;
W4-04;glob cord;hl;5;;;W4;497;
W4-04;juni comm comm;hl;2;;;W4;602; | Changed juni comm To juni comm comm 2012-11-27 18:47:20
W4-04;ping alpi;hl;2;;;W4;775;
W4-04;pinu mugo;hl;4;;;W4;778;
W4-04;plat bifo;hl;1;;;W4;786;
W4-04;poly cham;hl;4;;;W4;805;
W4-04;sesl caer;hl;3;;;W4;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
W4-04;thes alpi;hl;1;;;W4;1043;
W4-04;thym prae poly;hl;2;;;W4;1047;
W4-04;tofi caly;hl;2;;;W4;1051;
W4-04;vale saxa;hl;2;;;W4;1086;
W4-05;amel oval;hl;3;;;W4;72;
W4-05;bisc laev laev;hl;2;;;W4;151;
W4-05;cala vari;hl;3;;;W4;171;
W4-05;care firm;hl;4;;;W4;221;
W4-05;care mucr;hl;4;;;W4;232;
W4-05;drya octo;hl;2;;;W4;370;
W4-05;eric carn;hl;2;;;W4;406;
W4-05;gent clus clus;hl;2;;;W4;475; | Changed gent clus To gent clus clus 2012-11-27 18:46:59
W4-05;hier bupl;hl;3;;;W4;529;
W4-05;leon hisp hyos;hl;2;;;W4;631;
W4-05;parn palu;hl;1;;;W4;748;
W4-05;pinu mugo;hl;4;;;W4;778;
W4-05;saxi caes;hl;2;;;W4;956;
W4-05;sesl caer;hl;1;;;W4;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
W4-05;sorb aria aggr;hl;1;;;W4;1004; | Changed sorb aria aria To sorb aria aggr 2012-11-27 18:47:05
W4-05;tofi caly;hl;2;;;W4;1051;
W4-05;vale saxa;hl;2;;;W4;1086;
W4-06;bell mich;hl;3;;;W4;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
W4-06;cala vari;hl;4;;;W4;171;
W4-06;care firm;hl;5;;;W4;221;
W4-06;care mucr;hl;4;;;W4;232;
W4-06;chlo stat;hl;2;;;W4;1053; | Changed tolp stat To chlo stat 2012-11-27 18:47:20
W4-06;clin alpi alpi;hl;2;;;W4;173; | Changed cala alpi To clin alpi alpi 2012-11-27 18:47:01
W4-06;drya octo;hl;3;;;W4;370;
W4-06;eric carn;hl;4;;;W4;406;
W4-06;gent clus clus;hl;3;;;W4;475; | Changed gent clus To gent clus clus 2012-11-27 18:46:59
W4-06;hier bupl;hl;2;;;W4;529;
W4-06;leon hisp hyos;hl;3;;;W4;631;
W4-06;pinu mugo;hl;3;;;W4;778;
W4-06;poly amar brac;hl;1;;;W4;803;
W4-06;poly cham;hl;3;;;W4;805;
W4-06;sela sela;hl;2;;;W4;975;
W4-06;sesl caer;hl;3;;;W4;986; | Changed sesl albi To sesl caer 2012-11-27 18:46:58
W4-06;sorb aria aggr;hl;1;;;W4;1004; | Changed sorb aria aria To sorb aria aggr 2012-11-27 18:47:05
W4-06;thym prae poly;hl;3;;;W4;1047;
W4-06;vale saxa;hl;4;;;W4;1086;
W4-06;pinu mugo;sl;4;;;W4;778;
W4-07;bell mich;hl;1;;;W4;129; | Changed aste bell To bell mich 2012-11-27 18:47:03
W4-07;cala vari;hl;3;;;W4;171;
W4-07;care firm;hl;5;;;W4;221;
W4-07;drya octo;hl;1;;;W4;370;
W4-07;eric carn;hl;2;;;W4;406;
W4-07;hier bifi;hl;2;;;W4;527;
W4-07;hier bupl;hl;3;;;W4;529;
W4-07;ping alpi;hl;1;;;W4;775;
W4-07;pinu mugo;hl;2;;;W4;778;
W4-07;poly amar brac;hl;3;;;W4;803;
